Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,VL24 OCIAD1 KO MITOS,VL24 WT MITOS,VL23 OCIAD1 KO MITOS,VL23 WT MITOS,VL22 OCIAD1 KO MITOS,VL22 WT MITOS,VL24 OCIAD1 KO TOTALS,VL24 WT TOTALS,VL23 OCIAD1 KO TOTALS,VL23 WT TOTALS,VL22 OCIAD1 KO TOTALS,VL22 WT TOTALS,230712_blank_n1.raw (F25)+230712_blank_p2.raw (F26)
12.566,786.52008,-,14168946.74,PS 36:2,PS,12,8238557.69,14168946.74,13233222.45,11303008.98,7340788.166,4373455.611,11043528,5726214.622,11501459.47,7780347.945,10831004.03,9633513.523,202222.6582
11.198,804.59015,+,33514114.48,PS 37:1,PS,7,10589604.1,5626757.132,17021376.72,21562742.37,12831951.93,13408872.37,22502557.45,11742604.48,23177061.57,26992893.73,33514114.48,18013403.59,100160.11
9.937,800.54523,-,82754574.32,PS 37:2,PS,7,8645629.583,16456497.63,16639274.24,37505624.14,8617927.988,9699575.915,63751332.32,22261878.77,15177070.25,31541110.61,18085103.65,82754574.32,248977.5438
11.642,816.57739,-,219475978.9,PS 38:1,PS,23,25308343.91,23225375.21,33503416.19,35322261.25,17067224.07,14014904,204464006.9,35669281.15,166280696.8,98230755.05,219475978.9,32799586.68,388365.6787
11.809,816.57782,-,634517793.3,PS 38:1,PS,10,154254605.7,210136212.8,205469982.3,238483684.8,137483433.8,95752149.82,460787638.8,241127084.1,477682934.5,305909173.3,634517793.3,328412660.9,1686684.91
10.387,814.5611,-,353244685.5,PS 38:2,PS,16,131446936.6,193212361.3,100964717.7,165324313,64166296.28,84780145.9,353244685.5,119029139.7,339239175.1,241125701.1,298570611.9,346470174.8,190333.521
9.848,812.54572,-,348093223.9,PS 38:3,PS,16,75654683.45,140900727.7,125070015.4,170150471.6,27207530.71,62876975.55,348093223.9,182889833.1,230572862.2,221268776.9,231953345.5,228022041.5,204768.032
10.166,814.55872,+,27648400.77,PS 38:3,PS,2,3019763.427,4993524.46,7183397.896,6861823.115,3957075.291,3807916.042,25963503.02,11904905.75,18915190.95,10977415.76,27648400.77,19646419.81,114847.5191
9.403,810.53033,-,371999018.8,PS 38:4,PS,14,71631200.95,91386792.88,113995201.5,137764797.6,72259804.82,54008506.14,371999018.8,103139731.6,232276778.1,126502091.1,254738127.7,177502317.6,95701.92252
8.55,808.51068,-,39363699.61,PS 38:5,PS,14,2923407.402,6268831.43,4188886.704,8102305.264,2664509.078,4475933.3,17054306.79,9282137.392,13060029.95,14184873.95,18098527.59,39363699.61,85729.9922
8.275,808.50586,+,21867345.33,PS 38:6,PS,4,42433.10806,141077.2609,965122.6995,4015278.726,1466537.324,1210903.125,17389111.27,7052127.28,11861836.83,11497743.09,21867345.33,20239265.96,54269.75035
8.394,806.49988,-,21760066.19,PS 38:6,PS,7,2352419.169,3939884.584,4364513.676,6219633.402,4434172.888,4077498.677,12648815.17,6766891.84,15813739.96,12531353.52,21760066.19,16479706.67,90663.37047
12.226,830.59387,-,60963861.08,PS 39:1,PS,15,10667524.57,18228434.73,14872994.38,29267723.56,6925347.071,9623175.523,60963861.08,31475969.7,35706626.45,28686085.83,36730565.64,41751788,1243466.673
12.573,846.62006,+,306718193,PS 40:1,PS,2,1510841.411,4171816.213,4508784.898,3538840.029,45762142.06,33387833.73,19733357.01,111276915.2,27041698.82,123785467.3,306718193,223751923.1,558854.8283
11.2,844.61676,+,46693385.88,PS 40:2,PS,12,17817196.28,17429915.92,17348942.57,19765904.4,25307962.99,31737541.54,26791582.91,38737164.04,37288212.03,46693385.88,40141409,44013123.28,86023.02409
11.978,842.59204,-,224417281.1,PS 40:2,PS,2,81929877.45,1991452.847,71893045.19,80253228.83,63547591.08,37542722.65,217428945.6,71993373.46,224417281.1,123119896.6,207207879,80280656.51,619820.0538
11.052,840.57715,-,205731366.2,PS 40:3,PS,21,34555629.66,47860358.35,48852961.99,51093393.5,41679571.75,4141735.011,205731366.2,34395057.08,148639264,41451840.14,176461612.9,70202172.46,450681.7336
10.089,838.56116,-,305103736,PS 40:4,PS,23,69188895.29,72383873.47,114633832.8,85051594,61776789.23,30001788.79,305103736,83278647.07,243190969.7,80119814.97,266045341,99919704.61,164530.4042
9.379,836.54266,-,194793184.6,PS 40:5,PS,19,26909199.4,46623992.89,47521027.2,57093813.86,27165932.15,22573292.8,194793184.6,71938793.89,125683918.9,93319637.4,141651735.6,124912179.6,247787.0733
8.555,834.52307,-,21359711.98,PS 40:6,PS,12,2930068.024,6177665.431,4040609.086,7455005.34,2597193.274,3907572.39,20212813.58,8904080.745,14053929.77,12699982.08,14060639.97,21359711.98,106966.39
9.074,834.52985,-,500454790.3,PS 40:6,PS,9,83573536.4,131629842.3,138247030.4,183954007.5,125208948,67239429.68,441650627,170839120.1,430518748.8,225567228.2,500454790.3,391721840.3,136222.0992
9.183,834.53015,-,1733052185,PS 40:6,PS,10,288267769.3,372337160.3,431309308.5,323657449.3,281980437.7,481811900.8,466753920.1,1202354295,147830452.7,1390801257,201489648.8,1733052185,599601.4104
8.294,832.51416,-,89020716.24,PS 40:7,PS,15,7834335.577,10904868.64,13803215.44,17442134.59,8758018.935,6448456.74,89020716.24,14833848.16,31507482.51,23123652.67,48305229.28,37033067.82,74401.55442
13.231,858.62439,-,55193904.2,PS 41:1,PS,18,5744084.604,23079586.84,12666413.82,13518076.38,8432092.626,6262017.71,55193904.2,12269017.44,35443060.37,19573448.89,32444780.36,26437208.3,350863.3328
13.482,874.65228,+,148238091.4,PS 42:1,PS,4,815449.6788,1496857.001,2727219.27,4531246.804,20211985.76,2089349.197,106766693.6,43893266.65,126163043.7,58630773.73,148238091.4,96305034.41,601229.1269
12.177,872.6488,+,112105528.1,PS 42:2,PS,12,16924211.33,36965679.54,21612956.17,43313842.8,25171497.51,31948030.91,80848665.49,61650276.01,56279141.33,112105528.1,75807834.33,109657906.3,472269.9529
12.522,870.62433,-,529321975.2,PS 42:2,PS,21,82008733.09,70655640.22,122415886.4,74359782.18,74758875.24,24623869.34,529321975.2,66996204.67,354963878.8,79771903.6,292489731.1,123907765.7,284845.5077
9.673,864.57092,+,25649048.93,PS 42:6,PS,3,3488718.723,5616383.951,7620166.575,4859753.818,4356641.949,2597134.847,25649048.93,7695547.604,20680055.34,8251114.592,21001174.84,13088191.93,118690.2029
9.026,862.55798,+,27661899.15,PS 42:7,PS,6,4733201.11,4867689.562,7147847.244,6010333.847,5399546.504,2768575.804,23283562.98,5494206.517,20584313.74,7735829.198,27661899.15,11317678.77,65118.95989
13.495,898.65436,-,22131807.74,PS 44:2,PS,10,2359254.191,2522708.798,4808799.535,3089839.846,2538429.168,958285.3041,22131807.74,3766171.111,12669532.17,3105491.826,10527276.75,5273215.473,150519.2413
7.564,750.48438,-,3520182.354,SHexCer d32:1,SHexCer,9,604862.727,335946.5241,742737.431,373369.1179,673700.524,139236.518,3520182.354,409007.9443,2145575.563,408215.8713,2348311.911,503109.1992,38577.70301
8.319,778.51563,-,108864885.5,SHexCer d34:1,SHexCer,12,17269669.76,10383402.03,25027197.78,12114980.36,21359769.71,4452106.407,108864885.5,14385914.71,66976645.91,16276802.22,79354360.14,17449120.32,40044.35402
7.638,776.50006,-,12375738.83,SHexCer d34:2,SHexCer,12,2075224.087,1031801.792,2845183.757,1389983.035,2554754.805,553560.5001,12375738.83,1570038.019,7913753.07,1654748.066,8999340.001,2156028.776,42359.04143
9.061,808.56836,+,153241158.4,SHexCer d36:1,SHexCer,10,39393162.66,38220395.95,53860434.34,67022568.95,77844448.95,55859884,153241158.4,64284473.66,126389924.2,78976174,100144176.5,116204538.5,2180000.78
8.376,804.53125,-,23259416.7,SHexCer d36:2,SHexCer,6,4244498.285,361373.6039,5371072.778,754148.4932,5410148.705,364671.527,23259416.7,685624.9219,13237968.8,761148.8985,15782961.24,955136.5222,38825.40996
7.582,647.51221,+,5508204.298,SM d30:1,SM,5,461956.7808,1381539.343,785218.1994,1960672.267,549942.7033,807080.344,3743804.405,2693950.589,2783412.401,3290654.314,3114104.721,5508204.298,40146.50406
7.697,647.50232,+,4127882.614,SM d30:1,SM,5,308330.025,724344.0428,1001555.989,882089.229,973081.5375,1536878.203,3416433.667,1423642.392,3007156.831,2934106.826,4127882.614,3269212.425,1323607.626
8.071,661.52777,+,10706239.64,SM d31:1,SM,7,841992.3866,3093521.842,1480801.644,3901802.847,1336196.844,1954350.741,7154219.823,5450533.901,5140980.897,6665366.309,5690595.849,10706239.64,36562.08023
8.585,675.54327,+,670211197.3,SM d32:1,SM,12,63271577.15,215341103.6,104180505.4,290594843.7,85509160.43,125526030.9,563714200.7,401038178.2,397224100,422290032.4,428892734,670211197.3,202338.7315
7.692,673.52734,+,14442896.51,SM d32:2,SM,10,1572216.937,3138289.041,2748181.738,4181545.22,2179003.068,2345504.531,13349549.09,8425846.542,8964235.99,8169966.401,11327038.45,14442896.51,69133.0996
9.122,689.55884,+,496878029.8,SM d33:1,SM,11,41421961.74,157731665.7,63812376.89,185612939.2,63415117.26,104474559.2,285243118.7,251080081.8,233179447.7,319298858.6,276447094.5,496878029.8,166496.7847
8.18,687.54315,+,8331696.032,SM d33:2,SM,11,506005.9317,2010435.108,1055611.598,2283644.024,887057.156,1150981.882,5161190.073,3410660.844,3284547.356,3517471.656,4137038.699,8331696.032,57550.76253
10.104,705.59009,+,242655466.9,SM d34:0,SM,6,17398329.85,67772466.91,34243251.83,97544989.47,24698118.6,52496206.65,98735443.4,125919229.6,99177473.46,160448420,98567328.01,242655466.9,228422.6956
16.66,705.58209,+,46060569.59,SM d34:0,SM,12,20799841.07,29186315.23,17848365.6,17840673.64,23719124.94,22828269.71,24521867.66,23981368.95,33498995.5,18511378.36,43284770.13,46060569.59,2404367.5
9.694,703.57471,+,6328819530,SM d34:1,SM,26,939013789,2083274081,1516956740,2793258114,1418924019,1886370348,4099873890,3668109159,3710588920,4616385353,4170024680,6328819530,4701076.184
8.673,701.55829,+,546349785.7,SM d34:2,SM,24,75686483.42,177224950.7,124240349.7,216921531.9,101906359.3,118054220.8,453217526.9,290446595.6,486345846.4,374637178.9,423178060.2,546349785.7,208351.2648
8.826,701.55762,+,160014382.8,SM d34:2,SM,4,14834541.26,43087732.68,23763488.15,59605033.81,20645529.54,27921486.8,98361697.19,84779029.05,36410991.58,98754007.07,97036053.46,160014382.8,208351.2648
10.828,731.60608,+,1164018569,SM d36:1,SM,7,218984611.8,188817887.6,379294097.8,231480384,321558159,136950063.5,1090633013,302874207.6,981557450.2,351203103.8,1164018569,643764487,1704080.369
15.663,731.61462,+,14390019.82,SM d36:1,SM,11,2271891.356,2114936.561,3315243.638,3742194.542,5078309.51,3809230.845,3996944.837,5980591.097,10105647.48,14390019.82,8712202.818,10066456.08,3851312.766
9.746,729.5896,+,161538701.2,SM d36:2,SM,11,34762241.2,27184651.82,56340044.52,34780927.66,58030863.69,23699906.21,158309330.9,49111631.38,126849696.1,56712403.56,161538701.2,86659506.41,207853.3228
11.933,759.63715,+,325360322.1,SM d38:1,SM,12,48174518.41,71051620.02,87795908.11,95249073.46,75148237.05,49223671.89,325360322.1,114661220.4,281706505,156740389.3,315075909.1,265935824.8,1155224.99
16.743,759.64624,+,45766240.32,SM d38:1,SM,12,10227801.33,13482738.73,15711610.61,16686681.36,18724870.48,12146966.64,9411462.448,25976500.22,16281913.9,39611334.77,45766240.32,23744913.59,12942779.87
12.003,765.5835,+,154679639.8,SM d39:5,SM,12,19437106.84,51132771.08,20051715.04,51069777.04,16569715.16,63215980.71,58847510.83,112609109.1,50701952.28,118577781.8,49260958.91,154679639.8,132844.0671
13.416,789.68427,+,14165705.93,SM d40:0,SM,4,1015018.349,3636495.9,1895250.291,4487898.913,1403502.817,2531835.461,9354371.906,6455532.007,6644154.594,8394674.833,6889368.022,14165705.93,226020.8496
12.999,787.66833,+,1564974051,SM d40:1,SM,26,170293663.5,387661467.5,296858395.1,533476761.1,256929509.5,275081005.5,1523870786,708276392.7,1190408960,892898825.4,1193177561,1564974051,5616091.357
11.762,785.65332,+,267823324.9,SM d40:2,SM,11,39909846.55,81253673,51074346.3,109053774.7,40831920.06,61367072.43,181557698.9,142673424.7,146748794.4,188727257.6,156971291,267823324.9,290885.3955
11.925,785.65216,+,316982027.8,SM d40:2,SM,6,47679776.3,66469667.38,80354904.07,85128066.12,66830129.81,34508314.58,316982027.8,121373856.5,254633660.1,102945410,296288799,244065010.5,290885.3955
14.418,817.71539,+,12772117.51,SM d42:0,SM,12,2078401.944,3966536.516,3220484.054,3908429.887,2551116.588,2699473.478,12772117.51,6786398.989,9361827.765,6029935.756,10997229.77,12355300.53,221074.8794
14.022,815.69958,+,2586919249,SM d42:1,SM,26,277908317.7,517398019.1,550841141.1,800493089,410044780.7,389203038.7,2586919249,943252539.4,1767771639,1221634463,1582410917,2298303877,5941103.334
12.319,813.68414,+,4218553.456,SM d42:2,SM,2,234534.7508,1374948.997,1018628.996,1552834.901,346439.8588,670089.1393,4218553.456,2765500.556,2517515.905,2740828.127,2981755.131,3269589.284,119676.4841
12.833,813.68402,+,5189078270,SM d42:2,SM,13,516809702.3,1668669998,861691219,2027406759,677717511.5,924746287,4608010829,2573843922,3381329265,3222623138,3056933368,5189078270,3684794.068
11.774,811.66516,+,605685097.1,SM d42:3,SM,25,69769966.21,155460559.4,148398070.5,193267569.6,129342199,106206915.2,605685097.1,292636094.6,453571448.9,265661955.6,516319566.3,514840287.7,777303.8538
14.496,843.7312,+,3494526.877,SM d44:1,SM,3,2191675.532,2637272.76,3494526.877,2216504.048,2445436.63,2790291.913,906776.6887,1435467.896,1748674.986,1269595.126,3065248.108,1491292.164,91417.38929
15.012,843.73022,+,34223166.66,SM d44:1,SM,7,3994841.722,5187434.053,7262174.129,7077930.102,5741971.293,3410304.705,34223166.66,9670382.287,23029427.21,10962997.66,28219895.04,22121066.46,98240.87296
13.859,841.7149,+,78593782.78,SM d44:2,SM,7,8968285.444,15507513.15,16573303.43,23509751.51,13355886.76,10791519.78,78593782.78,31690121.47,58907308.03,38084242.37,64024138.33,67090099.14,94679.59073
12.837,839.7016,+,27499664.11,SM d44:3,SM,6,2697001.031,7383738.952,4093512.704,9407445.692,3922934.144,2835286.963,21688055.65,11298270.51,15743356.86,11491214.28,14548179.93,27499664.11,231865.2187
3.688,316.32104,+,4081364.451,SP d19:0,SP,9,357520.9918,1072533.457,658902.9191,1821414.211,550371.8527,1173212.23,2072131.61,1412462.897,2166310.882,2607798.582,2212183.084,4081364.451,83288.39345
15.862,778.69092,+,40960625.44,TG 13:0_16:1_16:1,TG,5,454536.3133,11422383.74,11119051.12,12620399.08,11126342.62,16785945.53,18245134.43,23629774.88,27879612.35,25787947.46,3596373.012,40960625.44,11349987.81
19.346,857.7558,+,152806530.6,TG 16:0_16:0_18:0,TG,13,32205458.36,34300193.15,35446706.06,39448356.27,63721677.62,42543405.56,128012403.1,65172959.89,152806530.6,80066891.8,122271583.7,105045901.9,50538320.22
17.238,927.7395,+,39948230.46,TG 16:0_18:1_22:6,TG,13,4590450.665,6677704.29,6659165.261,6558852.535,10117361.45,3004127.998,39744837.21,9776544.236,31588292.33,13666522.3,39948230.46,19460325.64,8837598.681
15.842,873.69281,+,41355726.4,TG 16:0_18:3_18:3,TG,13,7171625.248,10159872.9,14323580.54,10791336.12,11236868.83,12600905.43,24053434.52,30146636.51,20543441.79,24566532.3,41355726.4,28841280.76,12804924.13
18.323,926.81482,+,33016470.96,TG 16:0_20:4_20:1,TG,9,4384119.439,5106102.992,5309560.386,4027197.234,7416828.375,3602684.131,31525217.14,9493156.04,24748749.63,13681821.78,33016470.96,20401588.19,8735742.301
20.31,986.90924,+,10285486.02,TG 18:1_18:1_24:1,TG,2,1129181.104,1494708.489,1521796.998,2050084.888,2099940.353,1427597.807,10285486.02,2556778.815,3820082.913,3410147.3,6544347.788,4759371.507,2137339.806
15.494,717.59961,+,60087247.12,TG 40:0,TG,38,16142684.82,17207966.73,15270313.88,23037462.76,25525617.68,29056651.52,31326284.87,56400420.47,40814779.86,47903638.26,54483775.71,60087247.12,16302388.21
15.503,738.6601,+,81433841.47,TG 42:1,TG,13,9193937.254,14846214.13,17238212.78,20192334.93,26092477.56,20062505.67,37850445.74,30100638.84,35959776.55,52815777.92,58790008.42,81433841.47,25484100.3
16.746,754.69073,+,47249327.42,TG 43:0,TG,13,9382361.057,12363608.1,11639660.41,13592388.43,12081461.71,16123910.68,23575903.13,22568758.97,36798711.45,33474735.26,42583251.62,47249327.42,14756446.05
15.96,757.6308,+,38815608.27,TG 43:1,TG,26,10748556.33,18013682.61,18039851.7,20631401.03,20217484.54,20287736.95,20155510.35,25000846.64,26722894.14,34335205.32,36414697.29,38815608.27,11147231.32
17.153,773.66211,+,184116781.7,TG 44:0,TG,13,25158960.27,35353770.94,34965958.99,40427022.04,38828103.26,45237283.56,63960668.46,70781444.77,82420064.85,85788363.97,92871931.5,184116781.7,56056775.25
16.231,766.69116,+,83776181.73,TG 44:1,TG,11,16756480.26,22148523.44,24426155.36,28109171.42,29407180.58,31621963.77,55324371.02,52803260.12,46937893.55,62553135.47,74707477.02,83776181.73,20060626.77
17.387,787.67755,+,92512424.67,TG 45:0,TG,12,20384972.06,20741275.36,31788748.28,34852417.28,70099064.28,40702711.86,50099060.26,54195596.64,51079947.23,92116945.48,90912095.04,92512424.67,29132536.32
17.556,787.67755,+,99653947.85,TG 45:0,TG,12,23278549.16,31726393.03,38564624.2,42945756.18,27795004.76,49124904.7,55189309.32,77602610.42,56617053.26,36950842.6,82269247.87,99653947.85,33022852.09
16.014,778.69122,+,99812301.98,TG 45:2,TG,21,18880836.67,35175281.33,32829523.18,29223408.64,23586031.12,42711759.6,40092811.08,38183648.84,74325143.42,83103248.83,84232189.64,99812301.98,30404529.16
15.235,776.67651,+,14821268.26,TG 45:3,TG,10,3203470.192,3489277.196,1816304.358,3544031.787,2373323.26,6383439.715,8543008.756,4702796.237,10188627.98,12153715.23,11194317.6,14821268.26,4758526.52
16.842,806.72174,+,345672972,TG 47:2,TG,13,80874145.75,90166223.27,92263969.52,118285106.3,128003705.9,142760932.5,215794320.8,209942170.3,255368050.2,261099129,310086600.2,345672972,113077395.9
16.754,818.72162,+,59457404.1,TG 48:3,TG,9,14290329.14,9476814.59,20440749.92,14636501.6,27575728.88,18078580.54,20918135.51,15058043.64,51925594.39,19143080.04,59457404.1,31673542.99,5300991.198
17.148,832.7373,+,24927913.39,TG 49:3,TG,4,4502211.167,9449854.199,9116618.445,4171115.556,7616312.004,12281629.32,17617747.42,19282641.02,15986069.81,17651500.8,24927913.39,21443179.68,5722670.882
16.791,844.737,+,68607367.69,TG 50:4,TG,12,16320526.91,21765104.23,26321687.73,24506738.63,27837224.28,23825567.91,50222198.36,42457824.42,53383974.33,57400986.67,68607367.69,68510757.13,6661676.244
18.259,862.78418,+,265068024.8,TG 51:2,TG,26,73342568,74846163.48,84616158.93,108379760.1,93027506.11,81088902.7,186291099.3,173893754.1,220861197,198944625.1,216426762.3,265068024.8,85264225.23
17.654,865.72382,+,161201819.6,TG 51:3,TG,11,39343055.72,44860311.49,43641967.88,51955280.06,52206026.48,67517049.12,85511037.62,92969076.83,107754482.3,110687829.9,145892498.6,161201819.6,39061124.63
16.14,856.73926,+,14686895.44,TG 51:5,TG,8,3573024.554,1601918.107,3980140.959,2193247.811,5133805.815,2757395.759,10657224.52,6713553.83,10491499.61,4253980.268,6737276.192,14686895.44,1942557.514
18.071,900.79932,+,91128497.23,TG 54:4,TG,2,5826958.869,26365305.53,23996043.78,5909336.258,43456311.86,6876412.914,3112564.963,69613049.77,64966854.3,91128497.23,80409673.37,37206458.43,15265372.94
17.301,896.76849,+,25095262.57,TG 54:6,TG,22,4129075.031,3876753.28,4388688.234,2890916.185,5418968.902,1781979.756,25095262.57,6441392.906,20970552.78,8088942.87,25065150.11,11032119.69,3257064.675
19.826,932.8631,+,63385879.78,TG 56:2,TG,13,13540101.37,15267028.38,19327991.69,18412910.56,19490128.01,20155061.49,33728179.84,33467166.82,48449356.94,40655225.17,63385879.78,53822948.37,12113471.28
19.155,930.84686,+,61758150.41,TG 56:3,TG,13,9656598.689,17936360.03,16597401.38,16576024.31,21800927.52,16584538.25,61758150.41,29564524.32,49475299.57,41654728.99,60584317.15,53206111.57,15826864.32
18.677,928.83057,+,45532159.36,TG 56:4,TG,13,7914018.492,11622445.36,10027822.58,13094154.78,8907877.407,9850048.529,45532159.36,21667063.98,39001801.44,27808076.37,36111418.56,36866226.79,12374335.93
19.795,958.87872,+,23700945.75,TG 58:3,TG,9,3887965.536,5246888.086,6903289,5013697.81,8937596.652,6659071.06,19059861.8,8948902.12,18504155.1,13376480.91,23700945.75,14470069.23,4748575.651
17.168,948.79968,+,19058278.82,TG 58:8,TG,26,1720441.223,2984558.618,2544297.835,3293455.319,3062830.458,1441268.861,19058278.82,5298942.274,12062133.25,8044885.635,16480433.91,11344726.38,1037372.751
0.518,365.27808,+,165615.4278,,,2,27295.72257,23970.16481,51667.11318,12424.71303,165615.4278,88885.86223,10378.70132,6493.977033,10558.81632,76388.40548,66547.04582,36220.20039,39924.08212
0.535,226.1076,-,24766905.51,,,2,1466662.802,6123786.461,2083703.797,1951329.203,6386995.931,4131176.265,20307272.42,24766905.51,22239127.85,20378257.95,14976572.39,24660841.68,4784577.539
0.536,240.12375,-,120084612.6,,,8,23395671.72,29325769.27,21873575.42,13876562.5,32294992.68,24861174.1,108608237.1,116484508.2,103606907.2,120084612.6,82942006.01,113846238.7,15248101.02
0.538,365.10547,+,728412510.1,,,3,728412510.1,94810834.39,148488128.7,122204911.5,125005619.6,126345466.5,896364.5977,1847777.822,3282846.741,388048.162,2819116.163,2614025.581,1170587.144
0.541,359.21799,+,1593262.806,,,2,467348.6961,361372.082,288249.0573,300982.7055,329038.6239,428100.6686,756260.7296,892084.1913,1146413.895,1067317.797,1255001.724,1593262.806,486946.3208
